name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
college park,2023-04-22T14:00:00,71.4,71.4,56.1,58.43,0.023,100,rain,0,0,29.5,16.9,166,1007.7,75.9,9.9,237,0.9,2,10,"Rain, Partially cloudy",rain,"KDCA,72405013743,PREM2,KADW,72033493764,74594013705"
college park,2023-04-22T15:00:00,58.7,58.7,56.8,93.59,0.235,100,rain,0,0,33.3,8.7,248,1009,97.3,4.7,45,0.2,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,PWDM2,74594013705"
college park,2023-04-22T16:00:00,59.1,59.1,56.9,92.31,0.125,100,rain,0,0,21.9,6.1,114,1008.7,100,9.9,21,0.1,0,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-22T17:00:00,59.1,59.1,57.4,94.03,0.047,100,rain,0,0,15,4.7,166,1009.1,100,9.9,60,0.2,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,PWDM2,74594013705"
college park,2023-04-22T18:00:00,59.8,59.8,57.6,92.33,0.02,100,rain,0,0,12.8,0,0,1009,80,9.9,46,0.2,0,10,"Rain, Partially cloudy",rain,"KDCA,72405013743,PREM2,KADW,72033493764,74594013705"
college park,2023-04-22T19:00:00,61,61,58.5,91.38,0,0,,0,0,12.8,2.1,300,1009.1,61.9,9.9,88,0.3,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,PWDM2,74594013705"
college park,2023-04-22T20:00:00,59.4,59.4,57.5,93.26,0,0,,0,0,24.2,5.6,259,1010.2,95.9,9.9,12,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-22T21:00:00,59.2,59.2,57.4,93.5,0.008,100,rain,0,0,24.2,5.4,291,1010.4,57.5,8.4,0,0,0,10,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-22T22:00:00,57.5,57.5,54.9,90.98,0.012,100,rain,0,0,15,8.8,345,1010.8,95.9,9.9,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-22T23:00:00,57.3,57.3,53.4,86.57,0,0,,0,0,18.3,7.3,341,1011.4,95.9,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T00:00:00,56,56,52.6,88.39,0,0,,0,0,10.3,4.4,341,1011.3,83.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,72033493764,74594013705"
college park,2023-04-23T01:00:00,55.8,55.8,53,90.26,0,0,,0,0,9.2,5,322,1010.9,79.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T02:00:00,55.3,55.3,52.3,89.47,0,0,,0,0,8.1,6.1,299,1011.3,89,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T03:00:00,54.2,54.2,51.3,89.77,0,0,,0,0,8.1,5.4,305,1011.1,65.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T04:00:00,52.7,52.7,49,87.38,0,0,,0,0,10.3,7.3,321,1011.1,41.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T05:00:00,51.5,51.5,47.6,86.51,0,0,,0,0,8.1,7.4,308,1011.7,23.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T06:00:00,50.7,50.7,45.7,82.91,0,0,,0,0,8.1,8.2,298,1012.4,12.9,9.9,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T07:00:00,50.6,50.6,44.8,80.42,0,0,,0,0,10.3,5,301,1013.4,12.9,9.9,27,0.1,0,10,Clear,clear-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T08:00:00,53.8,53.8,45.2,72.54,0,0,,0,0,11.4,7.1,285,1014.1,0,9.9,181,0.7,2,10,Clear,clear-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T09:00:00,57.1,57.1,44.5,62.71,0,0,,0,0,11.4,8.2,313,1014.3,12.9,9.9,363,1.3,4,10,Clear,clear-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T10:00:00,60.2,60.2,44.8,56.82,0,0,,0,0,11.4,11,312,1014.7,12.9,9.9,425,1.5,4,10,Clear,clear-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T11:00:00,61.3,61.3,43.4,51.6,0,0,,0,0,20.8,8.8,325,1014.7,28,9.9,610,2.2,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T12:00:00,61.9,61.9,41.1,46.4,0,0,,0,0,13.9,5.8,318,1014.6,28,9.9,751,2.7,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T13:00:00,62.9,62.9,40.6,43.87,0,0,,0,0,15,4.4,9,1014,47.9,9.9,858,3.1,9,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T14:00:00,62.3,62.3,39.5,43,0,0,,0,0,18.3,7.2,251,1013.9,88.7,9.9,751,2.7,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T15:00:00,62,62,38.7,42.23,0,0,,0,0,21.9,8.1,276,1014,94.2,9.9,333,1.2,3,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T16:00:00,60.3,60.3,39.7,46.56,0,0,,0,0,24.2,14.6,332,1014.3,95.9,9.9,240,0.9,2,10,Overcast,cloudy,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T17:00:00,59.9,59.9,39.5,46.83,0,0,,0,0,16.1,13.2,330,1014.6,66.3,9.9,118,0.4,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T18:00:00,58.5,58.5,37.3,45.08,0,0,,0,0,19.5,14.5,336,1015.2,37.8,9.9,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T19:00:00,56.5,56.5,35.2,44.61,0,0,,0,0,19.7,12.7,325,1015.9,56.2,9.9,123,0.4,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T20:00:00,54.4,54.4,33.4,44.84,0,0,,0,0,23.9,14.2,333,1016.6,20.9,9.9,27,0.1,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T21:00:00,52.5,52.5,30,41.89,0,0,,0,0,26.9,13.9,328,1017.7,27.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-23T22:00:00,50.3,50.3,27.6,41.23,0,0,,0,0,25.3,12.7,330,1018.9,37.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-23T23:00:00,48.3,43.4,28.3,45.57,0,0,,0,0,24.2,11.8,349,1019.3,46.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T00:00:00,47.8,43,27.6,45.08,0,0,,0,0,26.4,11.1,332,1019.6,74.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T01:00:00,46,40.8,28.6,50.4,0,0,,0,0,21.9,11,335,1019.5,47.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T02:00:00,46,41.6,29.4,52.1,0,0,,0,0,12.8,8.8,351,1018.9,89,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T03:00:00,46.5,42.4,29,50.33,0,0,,0,0,9.2,8.3,329,1019.1,80,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,72033493764,74594013705"
college park,2023-04-24T04:00:00,43.7,40.1,30.8,60.37,0,0,,0,0,8.1,5.9,346,1019.4,81.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T05:00:00,43.9,40.7,32,62.84,0,0,,0,0,8.1,5.6,4,1019.3,95.9,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T06:00:00,44.2,42.1,31,59.58,0,0,,0,0,6.9,4,323,1019.6,89,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T07:00:00,43.6,43.6,32,63.53,0,0,,0,0,6.9,2.2,360,1020.2,56.2,9.9,36,0.1,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T08:00:00,46.9,43.3,31.9,55.71,0,0,,0,0,6.9,7.3,322,1020.6,74.6,9.9,183,0.7,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T09:00:00,49.7,47.1,31.6,49.52,0,0,,0,0,8.1,6.5,319,1020.8,41.9,9.9,370,1.3,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T10:00:00,51.8,51.8,31.6,45.84,0,0,,0,0,10.3,7.4,320,1020.5,23.5,9.9,569,2,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T11:00:00,53.6,53.6,31,41.96,0,0,,0,0,11.4,5.3,326,1020.3,27.2,9.9,767,2.8,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T12:00:00,55.5,55.5,29.4,36.53,0,0,,0,0,21.6,12.3,307,1020.1,31,9.9,682,2.5,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T13:00:00,57.4,57.4,30.4,35.59,0,0,,0,0,19.1,11,316,1019.5,38.1,9.9,914,3.3,9,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T14:00:00,57.2,57.2,30.3,35.67,0,0,,0,0,13.9,7.5,279,1019.3,66.3,9.9,774,2.8,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T15:00:00,58.3,58.3,30.1,34.04,0,0,,0,0,18.9,7.4,304,1019.1,49.7,9.9,792,2.9,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T16:00:00,58.7,58.7,28.9,31.98,0,0,,0,0,22,9.2,298,1018.8,38.1,9.9,812,2.9,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T17:00:00,58.7,58.7,27.7,30.43,0,0,,0,0,19.9,12.2,308,1018.4,28,9.9,445,1.6,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T18:00:00,58.5,58.5,27.7,30.62,0,0,,0,0,12.8,9,340,1018.7,33.5,9.9,416,1.5,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T19:00:00,56.5,56.5,27.2,32.27,0,0,,0,0,11.4,7.7,337,1018.8,28,9.9,198,0.7,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T20:00:00,52.4,52.4,27.8,38.45,0,0,,0,0,10.3,6.2,347,1019.3,28,9.9,38,0.1,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T21:00:00,50.6,50.6,28.7,42.59,0,0,,0,0,11.4,11.1,351,1020.2,37.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-24T22:00:00,50.3,50.3,27.9,41.8,0,0,,0,0,11.4,9.9,351,1021.3,12.9,9.9,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-24T23:00:00,49.2,44.9,26.8,41.58,0,0,,0,0,11.4,10.3,347,1021.3,20.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T00:00:00,48.1,45,26.4,42.48,0,0,,0,0,11.4,6.8,351,1021.6,66.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T01:00:00,47.5,44.2,27.9,46.26,0,0,,0,0,10.3,7,355,1021.9,95.9,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T02:00:00,46.9,43,28.3,48.18,0,0,,0,0,10.3,7.9,355,1022,81.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T03:00:00,44.4,40.5,29.7,56.13,0,0,,0,0,10.3,7,351,1021.9,73.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T04:00:00,42.9,39.6,30.4,60.99,0,0,,0,0,8.1,5.4,350,1022.1,57.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T05:00:00,42.5,38.2,31,63.44,0,0,,0,0,8.1,7,337,1022.3,46.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T06:00:00,40.6,35.4,30.7,67.52,0,0,,0,0,8.1,7.8,341,1022.3,12.9,9.9,0,0,0,10,Clear,clear-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T07:00:00,41.7,37,31.8,67.65,0,0,,0,0,8.1,7.4,337,1022.9,74.7,9.9,1,0,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T08:00:00,46.2,42.6,32.1,57.67,0,0,,0,0,8.1,7.2,340,1023.4,39.6,9.9,45,0.2,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T09:00:00,49.6,46.4,32.9,52.3,0,0,,0,0,9.2,7.9,333,1023.6,37.8,9.9,375,1.4,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-25T10:00:00,52,52,31.4,45.2,0,0,,0,0,9.2,5.3,341,1023.9,33.7,9.9,440,1.6,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T11:00:00,54.1,54.1,30.9,41.09,0,0,,0,0,9.2,6.5,350,1024.2,52,9.9,740,2.7,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-25T12:00:00,56.4,56.4,31.8,39.07,0,0,,0,0,9.2,7.8,343,1024,82.7,9.9,784,2.8,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T13:00:00,57.2,57.2,32.2,38.57,0,0,,0,0,20.8,6.7,291,1023.3,56.4,9.9,667,2.4,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-25T14:00:00,58,58,31.4,36.36,0,0,,0,0,10.3,4.4,279,1022.8,74.6,9.9,450,1.6,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-25T15:00:00,58.6,58.6,29.6,33.07,0,0,,0,0,19.7,7.4,288,1022.6,64.8,9.9,832,3,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T16:00:00,59.6,59.6,30.4,32.89,0,0,,0,0,16.1,6.4,306,1022.2,60.4,9.9,572,2.1,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T17:00:00,57.9,57.9,30.6,35.29,0,0,,0,0,8.1,5.9,231,1022.5,60.4,9.9,551,2,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T18:00:00,58.8,58.8,31.1,34.8,0,0,,0,0,6.9,2.2,70,1022.4,74.7,9.9,241,0.9,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-25T19:00:00,58,58,30.4,34.91,0,0,,0,0,5.8,0,0,1022.2,41.9,9.9,202,0.7,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T20:00:00,54.3,54.3,33.3,44.79,0,0,,0,0,4.7,7.4,59,1022,41.9,9.9,63,0.2,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-25T21:00:00,51.5,51.5,35,53.27,0,0,,0,0,5.8,5.9,87,1022.5,41.9,9.9,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T22:00:00,48.7,47.1,36,61.24,0,0,,0,0,5.8,4.4,106,1023.1,23.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-25T23:00:00,49.1,46.2,36.6,61.96,0,0,,0,0,5.8,6.6,121,1023.1,23.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T00:00:00,46.7,44.9,36.5,67.46,0,0,,0,0,5.8,4.2,121,1023,23.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T01:00:00,45.9,44.8,38.2,74.38,0,0,,0,0,5.8,3.3,106,1023.1,31.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T02:00:00,45,45,38,76.36,0,0,,0,0,4.7,2.7,100,1023,39.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T03:00:00,45.5,45.5,38.8,77.41,0,0,,0,0,4.7,0,0,1022.6,56.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T04:00:00,44.8,44.8,39.1,80.33,0,0,,0,0,3.4,0,0,1022.8,46.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T05:00:00,45,45,38.9,79.03,0,0,,0,0,4.7,0,0,1022.8,74.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T06:00:00,43.8,43.8,40,86.36,0,0,,0,0,3.4,1.6,57,1023,81.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T07:00:00,44.8,44.8,40.6,85.11,0,0,,0,0,4.7,0,0,1023.4,56.2,9.9,1,0,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T08:00:00,50,50,44.3,80.74,0,0,,0,0,5.8,0,0,1023.5,56.2,9.9,136,0.5,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T09:00:00,54.8,54.8,43.9,66.52,0,0,,0,0,9.2,5.5,201,1023.3,57.9,9.9,164,0.6,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T10:00:00,57.6,57.6,43.2,58.51,0,0,,0,0,11.4,6.5,192,1023.3,56.2,9.9,284,1,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T11:00:00,60.5,60.5,43.1,52.63,0,0,,0,0,12.8,9.1,170,1022.9,42,9.9,450,1.6,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T12:00:00,62.9,62.9,43.3,48.77,0,0,,0,0,12.8,6.4,182,1022.2,60.4,9.9,761,2.7,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T13:00:00,64.2,64.2,44.3,48.42,0,0,,0,0,13.9,6.6,172,1021.7,64.4,9.9,769,2.8,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T14:00:00,66.3,66.3,44.2,44.82,0,0,,0,0,13.9,7.8,205,1020.8,58,9.9,772,2.8,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T15:00:00,65.2,65.2,40.6,40.53,0,0,,0,0,13.9,7.7,173,1020.2,83.5,9.9,667,2.4,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T16:00:00,61.1,61.1,46.2,58.05,0.006,100,rain,0,0,23,11.3,212,1020.1,79.1,9.3,103,0.4,1,10,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T17:00:00,64.6,64.6,44.3,47.69,0,0,,0,0,10.3,2.7,10,1019.8,46.3,9.9,111,0.4,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T18:00:00,64.4,64.4,45.2,49.69,0,0,,0,0,9.2,8.1,144,1020.1,23.5,9.9,323,1.2,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T19:00:00,60.7,60.7,47.3,61.22,0,0,,0,0,9.2,9.5,152,1019.9,23.5,9.5,159,0.6,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T20:00:00,57.1,57.1,48.4,72.54,0,0,,0,0,10.3,8.4,145,1020.4,27.5,8.5,130,0.5,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T21:00:00,55.3,55.3,47.9,75.97,0,0,,0,0,15,10.9,152,1020.6,90.7,8.6,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-26T22:00:00,54.6,54.6,46.6,74.44,0,0,,0,0,17.2,8.3,147,1020.6,47.9,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-26T23:00:00,54.1,54.1,45.5,72.65,0,0,,0,0,16.1,5.6,120,1020.3,71.5,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T00:00:00,52.5,52.5,45.7,77.55,0,0,,0,0,11.4,3,81,1020.4,73.5,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T01:00:00,51,51,46,83.06,0,0,,0,0,9.2,4.5,72,1020.3,65.2,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T02:00:00,51,51,45.9,82.89,0,0,,0,0,8.1,4.5,68,1020.1,57.9,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T03:00:00,49.8,49.8,45.8,86.11,0.002,100,rain,0,0,6.9,2.1,57,1019.7,79.8,9.9,0,0,0,10,"Rain, Partially cloudy",rain,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T04:00:00,50.2,50.2,46.6,87.11,0,0,,0,0,9.2,2.7,70,1019.9,80.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T05:00:00,49.9,48.4,46.7,88.47,0,0,,0,0,4.7,4.6,113,1019.9,53.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,72033493764,74594013705"
college park,2023-04-27T06:00:00,50.7,50.7,47.1,87.55,0,0,,0,0,5.8,1.6,83,1020.3,100,9.6,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
